CABra ID  	 511
ANA ID    	 65025000
Longitude 	 -49.513   	 dd
Latitude  	 -25.606   	 dd
Area      	 2302.42   	 km²
Elevation 	 924.00    	 m
 
p_ens, tmin_ens, tmax_ens, rh_ens, wnd_ens and srad_ens product are derived from the ENSEMBLE dataset
et_ens product is derived from the GLEAM dataset
pet_hg was estimated by Penman-Monteith method
pet_pm was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ens	   tmin_ens	   tmax_ens	     rh_ens	    wnd_ens	   srad_ens	   et_ens	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1993	     2	     8	    7.443	     19.621	     26.774	     83.977	      1.747	     15.051	    3.732	    3.931	    4.645	    3.400
 1993	     2	     9	   17.648	     18.449	     24.018	     91.303	      1.320	     10.251	    2.403	    2.741	    3.269	    2.204
 1993	     2	    10	   23.223	     18.704	     25.748	     90.469	      1.150	     14.915	    2.842	    3.766	    4.556	    3.288
 1993	     2	    11	    8.739	     18.203	     26.526	     87.065	      1.141	     18.841	    4.152	    4.624	    5.624	    4.168
 1993	     2	    12	    8.058	     16.813	     26.202	     85.516	      1.350	     18.779	    3.135	    4.661	    5.542	    4.065
 1993	     2	    13	    1.391	     17.922	     26.627	     82.143	      1.255	     20.186	    4.016	    4.920	    5.978	    4.456
 1993	     2	    14	    6.156	     17.546	     25.744	     88.424	      1.310	     15.752	    4.367	    3.996	    4.744	    3.422
 1993	     2	    15	   14.922	     17.274	     25.174	     84.517	      1.586	     18.787	    3.886	    4.534	    5.522	    4.038
 1993	     2	    16	   13.367	     17.451	     25.243	     86.943	      1.073	     15.995	    3.217	    3.957	    4.789	    3.448
 1993	     2	    17	   16.515	     18.087	     22.823	     91.918	      1.413	     10.458	    2.355	    2.681	    3.292	    2.204
 1993	     2	    18	    7.210	     18.403	     22.778	     88.526	      1.517	     11.449	    2.532	    2.836	    3.556	    2.421
 1993	     2	    19	    3.052	     17.325	     25.240	     84.004	      0.879	     13.196	    2.119	    3.389	    4.041	    2.842
 1993	     2	    20	    6.120	     17.949	     24.667	     86.168	      1.636	     13.054	    3.192	    3.386	    4.006	    2.813
 1993	     2	    21	   24.427	     15.868	     22.255	     90.121	      1.007	     10.172	    2.394	    2.649	    3.160	    2.064
 1993	     2	    22	   16.608	     14.978	     17.852	     94.086	      2.432	      7.770	    1.492	    1.874	    2.472	    1.464
 1993	     2	    23	   13.134	     14.889	     19.424	     92.437	      1.666	      9.764	    2.251	    2.397	    2.981	    1.880
 1993	     2	    24	    7.421	     15.160	     23.088	     86.938	      1.419	     17.353	    3.218	    4.087	    4.981	    3.529
 1993	     2	    25	    1.743	     16.422	     25.030	     84.042	      1.320	     19.575	    4.383	    4.663	    5.676	    4.153
 1993	     2	    26	    3.290	     15.575	     24.163	     88.385	      1.559	     18.500	    3.630	    4.419	    5.327	    3.838
 1993	     2	    27	    1.488	     16.489	     24.937	     84.593	      1.281	     18.883	    3.297	    4.516	    5.491	    4.005
 1993	     2	    28	    0.461	     15.372	     26.548	     82.378	      0.890	     23.781	    4.635	    5.581	    6.794	    5.077
 1993	     3	     1	    0.376	     16.729	     28.056	     79.277	      1.203	     23.419	    4.779	    5.724	    6.836	    5.185
 1993	     3	     2	    5.709	     17.173	     26.550	     88.361	      1.552	     18.184	    3.883	    4.594	    5.386	    3.972
 1993	     3	     3	    8.020	     16.279	     22.957	     95.607	      2.261	     10.114	    2.962	    2.841	    3.158	    2.084
 1993	     3	     4	    4.723	     15.133	     19.969	     91.360	      2.264	      8.923	    1.617	    2.325	    2.784	    1.737
 1993	     3	     5	    2.580	     15.576	     20.750	     90.646	      1.673	      8.818	    1.773	    2.339	    2.779	    1.747
 1993	     3	     6	    1.651	     15.076	     25.319	     88.196	      1.260	     14.266	    3.602	    3.755	    4.243	    2.986
 1993	     3	     7	    2.507	     17.277	     28.600	     80.222	      1.023	     21.067	    4.750	    5.260	    6.234	    4.727
 1993	     3	     8	    0.410	     17.579	     29.282	     75.678	      1.316	     21.624	    4.570	    5.524	    6.424	    4.911
 1993	     3	     9	    8.332	     17.473	     28.584	     81.258	      0.877	     17.169	    4.320	    4.432	    5.176	    3.861
 1993	     3	    10	    7.513	     17.619	     24.757	     87.162	      1.439	     14.032	    2.754	    3.559	    4.236	    3.013
 1993	     3	    11	    6.336	     17.289	     21.738	     90.020	      1.191	     12.041	    3.075	    2.884	    3.639	    2.475
 1993	     3	    12	    5.799	     17.472	     24.773	     88.591	      1.471	     16.796	    3.728	    4.075	    4.954	    3.601
 1993	     3	    13	    0.180	     17.797	     27.341	     80.339	      1.192	     21.858	    3.956	    5.288	    6.406	    4.860
 1993	     3	    14	    2.402	     18.105	     28.208	     81.624	      1.263	     19.366	    4.147	    4.910	    5.775	    4.368
 1993	     3	    15	    5.124	     17.982	     25.079	     87.380	      0.984	     16.645	    3.086	    4.013	    4.935	    3.606
 1993	     3	    16	    6.710	     18.479	     28.533	     79.836	      0.998	     19.625	    4.332	    4.918	    5.868	    4.465
 1993	     3	    17	    3.421	     17.989	     26.919	     87.649	      1.163	     17.776	    3.875	    4.437	    5.291	    3.941
 1993	     3	    18	    8.971	     18.170	     26.840	     86.538	      1.075	     13.997	    3.737	    3.671	    4.278	    3.107
 1993	     3	    19	    3.299	     17.783	     26.817	     84.418	      2.237	     19.274	    3.814	    4.877	    5.678	    4.258
 1993	     3	    20	    2.795	     15.801	     21.225	     87.343	      1.888	     12.797	    2.574	    3.036	    3.761	    2.559
 1993	     3	    21	    2.020	     15.164	     19.590	     90.962	      2.086	      8.271	    1.608	    2.155	    2.602	    1.603
 1993	     3	    22	   13.397	     15.619	     19.889	     93.332	      1.097	      7.223	    1.553	    1.936	    2.358	    1.415
 1993	     3	    23	   13.643	     16.899	     21.501	     93.349	      0.688	      7.161	    1.572	    1.956	    2.380	    1.460
 1993	     3	    24	   10.665	     16.941	     24.011	     89.454	      0.899	     12.463	    2.548	    3.136	    3.769	    2.627
 1993	     3	    25	    2.773	     17.653	     25.695	     81.620	      1.742	     16.903	    3.650	    4.211	    4.991	    3.675
 1993	     3	    26	    1.222	     15.702	     24.900	     84.274	      1.277	     18.230	    3.288	    4.379	    5.233	    3.825
 1993	     3	    27	    0.958	     16.418	     24.023	     88.200	      1.391	     16.509	    3.343	    3.951	    4.786	    3.457
 1993	     3	    28	    2.061	     16.930	     26.015	     85.865	      1.186	     16.706	    3.034	    4.161	    4.917	    3.614
 1993	     3	    29	    7.474	     17.927	     23.898	     88.860	      0.839	     11.896	    2.076	    2.977	    3.636	    2.537
 1993	     3	    30	    8.719	     16.984	     24.778	     89.984	      1.034	     12.804	    2.652	    3.277	    3.865	    2.728
 1993	     3	    31	    4.793	     16.084	     24.068	     89.565	      1.206	     13.017	    2.854	    3.314	    3.877	    2.716
 1993	     4	     1	    4.086	     17.177	     21.659	     91.158	      1.026	      9.985	    2.697	    2.486	    3.083	    2.047
 1993	     4	     2	   11.206	     17.345	     22.142	     91.695	      1.391	      8.284	    1.880	    2.237	    2.665	    1.713
 1993	     4	     3	    2.964	     16.945	     23.872	     89.099	      1.463	     11.794	    2.453	    3.067	    3.576	    2.482
 1993	     4	     4	    3.580	     17.734	     25.153	     86.658	      1.157	     14.658	    2.771	    3.642	    4.365	    3.169
 1993	     4	     5	    2.440	     18.238	     26.157	     82.496	      0.877	     15.513	    3.156	    3.836	    4.631	    3.418
 1993	     4	     6	    2.863	     18.428	     27.851	     79.618	      1.859	     17.219	    3.964	    4.532	    5.140	    3.883
 1993	     4	     7	    3.127	     17.513	     27.231	     77.582	      1.772	     18.288	    3.318	    4.673	    5.370	    4.048
 1993	     4	     8	    8.280	     16.283	     24.442	     86.837	      1.842	      9.433	    2.460	    2.829	    2.961	    1.983
 1993	     4	     9	    4.087	     10.878	     20.588	     69.219	      1.890	     20.905	    2.869	    4.455	    5.423	    3.861
 1993	     4	    10	    0.101	     10.085	     20.277	     77.898	      1.279	     16.760	    1.845	    3.740	    4.416	    3.045
 1993	     4	    11	    0.264	     11.402	     19.636	     84.563	      2.119	     14.430	    1.679	    3.344	    3.909	    2.648
 1993	     4	    12	    2.311	     14.392	     23.243	     87.730	      1.709	     11.304	    1.789	    3.098	    3.359	    2.280
 1993	     4	    13	    0.568	     16.531	     26.018	     84.077	      1.113	     16.167	    2.907	    4.028	    4.722	    3.480
 1993	     4	    14	    0.076	     17.502	     27.103	     82.388	      0.840	     15.754	    2.757	    3.955	    4.675	    3.480
 1993	     4	    15	    0.085	     18.409	     27.541	     82.289	      0.739	     16.112	    3.111	    4.014	    4.809	    3.618
 1993	     4	    16	    0.066	     18.782	     27.532	     81.755	      0.639	     16.344	    3.222	    4.028	    4.879	    3.687
 1993	     4	    17	    0.463	     16.429	     26.117	     84.001	      1.231	     16.049	    3.182	    4.041	    4.679	    3.454
 1993	     4	    18	    0.122	     17.590	     25.676	     81.526	      1.309	     17.406	    3.166	    4.205	    5.052	    3.780
 1993	     4	    19	    0.039	     16.624	     25.005	     83.451	      1.529	     17.190	    3.060	    4.153	    4.935	    3.656
 1993	     4	    20	    0.042	     17.454	     26.878	     77.746	      1.595	     17.919	    3.271	    4.498	    5.217	    3.944
 1993	     4	    21	    5.327	     15.964	     26.014	     82.634	      1.173	     11.557	    3.448	    3.205	    3.499	    2.469
 1993	     4	    22	   18.820	     14.375	     17.258	     93.813	      2.659	      6.589	    1.636	    1.639	    2.113	    1.220
 1993	     4	    23	    2.730	     14.493	     19.207	     94.680	      1.451	      5.971	    1.284	    1.731	    1.996	    1.140
 1993	     4	    24	    3.227	     14.835	     20.911	     89.862	      1.229	      9.751	    1.646	    2.465	    2.919	    1.916
 1993	     4	    25	    0.319	     13.664	     22.943	     80.741	      1.073	     15.003	    2.295	    3.565	    4.196	    2.984
 1993	     4	    26	    0.119	     12.807	     25.143	     80.872	      0.972	     15.401	    2.381	    3.839	    4.332	    3.120
 1993	     4	    27	    0.777	     15.979	     22.756	     89.352	      1.443	      9.359	    1.711	    2.545	    2.876	    1.916
